wav_filename,transcript
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0072.wav,y es ahí donde estamos trabajando es pasar esta inercia de miles de ruedas a un estilo de vida
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0073.wav,que todos tengamos la capacidad de poder decidir utilizar este artefacto sin tener el temor de no llegar a nuestro destino
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0074.wav,y esque la seguridad esa sí depende de todos nosotros la única manera para que este aparato pueda ser
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0075.wav,esa llave maestra para solucionar todos los problemas de los que les he contado es que haya cada vez más bicicletas en la ciudad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0076.wav,para ello necesitamos regresar al barrio desempolvar nuestra vieja bicicleta inflarle las llantas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0077.wav,y a rodar ese es el principal mensaje vuelvan a aquella esencia de ser niños
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0078.wav,a disfrutar la vida porque la vida es un viaje
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_081_SPA_0079.wav,y si es bicicleta es un viaje muchísimo mejor muchísimas gracias
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0001.wav,un poco a darle presiones bienvenidos ya hablamos todo el dia de todos mods bienvenidos e creo que ha sido
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0002.wav,lo que hemos estado escuchando muy interesante muy importante creo que ns ha dado muchas ideas al momento a mi me gustaría apoyar en parte lo que yo voy a tocar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0003.wav,cuando estabamos haciendo la agenda yo les propuse a mis compañeros cuando estabamos organizando que a mi me gustaría hablar sobre ética
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0004.wav,no como catesismo no como clase espero que no saquen clase sino tratar de compartir con ustedes algunas reflexiones que para mi son importantes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0005.wav,son preguntas que entos a mi si me han e movido mucho cuando trato de aterrizar este tema no el de ética e
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0006.wav,la chamo es una iniciativa en la universidad para tratar de abordar estos temas muy enfocados a tomas de decisiones
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0007.wav,y algo de lo que yo me he encontrado esque muchas veces cuando sacas el tema de ética dicen ya me vienen a decir que hago mal o ya me van a decir como me debo de comportar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0008.wav,mi propuesta es abordar la ética precisamente desde otra perspectiva
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0009.wav,meternos ahorita a revisar conceptos o yo ofrecerles conceptos tampoco creo que vale la pena muchos de ustedes supongo que ya han leído ya han tenido experiencias canalizando y espeando temas de ética
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0010.wav,bueno también otra posibilidad de decidir y en cada decisión tenemos la posibilidad de crecer y en cada desición tenemos la posibilidad de hacer más comunidad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0011.wav,y de crecer más como personas el mensaje al final lo quiero molondear en esta parte uno
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0012.wav,tenemos que hacernos cuestionamientos toda la vida serios no quiere decir que esto sea aburrido
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0013.wav,porque además pus si es tu sueño si es el sueño que todos traemos como que los cuestionamientos tienen que surgir no es parte del reto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0014.wav,a mi me gusta o e estado investigando un poco sobre mezclar ética y creatividad para viva en mi de la unam la medida que yo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0015.wav,pusé cosas aon del temas pusé como tomar mejores decisiones me esta exigiendo que sea creativo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0016.wav,el ser creativo no implica brincarse las trancas no implica hacer cosas ilegales es ver pues en que marcos podemos nosotros ir analizando conociendo cosas nuevas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0017.wav,traerle experiencias así como esta no varios nos han dicho que fue una experiencia muy padre traernos e esta experiencia de tedez a ti cuanaidor que si es una experiencia muy padre
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0018.wav,y que con mucha creatividad sí implico mucha creatividad ya habíamos hecho algunos de los organizadores esto no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0019.wav,el que tenía una experiencia más cercana a esto había sido erta y había sido porque solicito una licencia no ja y hasta ahí
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0020.wav,me gustaría más alla de estos conceptos de defendernos incluso haber historias de héroes y villanos o si nos metemos al ámbito religioso de ángeles y demonios
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0021.wav,ya es vivir esta experiencia aprendimos entre todos hablando de esta creencia muy mocata que estamos viendo hoy aprendimos aprendimos en interacción
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0022.wav,y aprendimos hoy ya llevan ahora ahí una lista de todas las cosas que tenemos que seguir aprendiendo pero nos gustó soñar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0023.wav,les creimos nos gustó aventurarnosy soñar y orale nos aventamos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0024.wav,y hasta ahorita creo que nos ha ido bien a sido un un un evento pensado muchas ideas para construir todo de más hacia el futuro no y espero que lo podamos repetir y seguir repitiendo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0025.wav,y me gustaría concluir con una frase les voy a platicar una aneglota hay un se pusieron un tupico un socialista
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0026.wav,por ahí del dos mil setescientos y cacho sai simón no se si alguien ha oido de san simón francés
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0027.wav,el soñaba con un mundo muy distinto al que le estaba tocando vivir se lo tuvieran dado aquel
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0028.wav,como mercados integrados entre países como flujo de personas de un país a otro
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0029.wav,fuera de contexto fuera de su época intento conversar al gobierno francés no lo pelaron
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0030.wav,lo mandaron al extranjero a que los representara intento inclusive el fue el que trato de vender la primera idea de un canal de panama pero acá en el en el ismo de de tehuantepec eso fuera miscuario
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0031.wav,que ya les ha dado muchos temas a los directores de películas y a los autores de libros y a los cómics y lo dejamos para eso aquí es
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0032.wav,bueno es el que trató de vender esta idea intento vender un montón de ideas de de proyectos que traía de negocios y políticos total que
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0033.wav,soño y soño el señor le hecho muchas ganas para tratar de de cambiar su mundo y su contexto no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0034.wav,a lo mejor no logro muchas cosas al final medio depilaron el ojo a mi lo que me llama mucho la atención es que se atrevió a soñar se atrevió a salir tocar puertas y se atrevió a proponer y proponer y proponer
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0035.wav,y cuando nue lee algo se su historia de las propuestas que el dio te das cuenta que dejó la semillita sembrada y en el paso del tiempo los otros aprendieron
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0036.wav,a tomar o compartieron esa idea cambio obviamente la idea se mejoro pero al final que fue lo que paso muchas de sus loqueras se han estado dando en los últimos años
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0037.wav,esto es algo muy interesante bueno el le pedía a su mayordomo que lo despertara con una frase todos los días
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0038.wav,que decía despertaos mi señor licon teneis grandes cosas que hacer hoy muchas gracias
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0039.wav,partir de una doble experiencia que tenemos como personas como seres humanos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0040.wav,hay una parte personal cuando enfrentamos los temas de ética y hay otra parte que tiene que ver con lo social con esta parte comunitaria en lo personal generalmente se muestran aquellos momentos donde
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0041.wav,tengo que tomar una desición de algo y empiezan las dudas no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0042.wav,escojó a o be ce o de por donde me tendría que ir para tomar una buena desición
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0043.wav,y en la parte e social es un poco más complicado
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0044.wav,porque para empezar para mi la pregunta que me gusta plantearles hoy tendría que partir de la pregunta de como convivimos como son nuestras relaciones interpersonales
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0045.wav,y hay cuatro ámbitos que me gusta como tratar de amenizar y que enbona muy bien con buena parte de las charlas que hemos estado escuchando en este dia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0046.wav,primero en lo político tamos insertados en una comunidad política queramoslo o no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0047.wav,y luego sale con aire el tipo adolescente no yo no escogí vivir en esta sociedad pus te aguntas no estas insertado en un entorno político
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0048.wav,y como entorno político las preguntas que valen la pena y tiene mucho que ver con el tema de ciudadanía es bueno que tipo de gobierno tenemos me identificó con ese sistema de gobierno
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0049.wav,las leyes que tenemos ante nos permiten desarrollarnos nos permite interser
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0050.wav,he generado propuestas para tratar de cambiar esta visión de gobierno se supone que somos una un país democrático cuando realmente vemos que este sucediendo esto de la guitase
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0051.wav,otro aspecto dejo ahorita de momento lo político el segundo punto el económico
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0052.wav,ya yemos compartido ya buena parte de la importancia que tiene esta región también el doctor roberto reyes nos ha dado un montón de datos sobre él todo lo que podemos sacar de la ingesta de de aqui no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0053.wav,las preguntas para mi son bueno hay muchas condiciones como para generar riqueza sin embargo el número de probres se iria creciendo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0054.wav,que pregunta nos tendríamos que hacer como para decir si tenemos un desarrollo económico que nos permita a todos tener o ser parte de esta generación de riqueza
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0055.wav,pues por donde debemos de caminar que desiciones deberíamos de tomar que modelo económico es el que estamos siguiendo realmente este modelo económico es el que nos esta ayudando a crecer o no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0056.wav,el tipo de negocios que tenemos cuando uno ve los balances de importanción y de exportaciones se supone que aquí se maneja una cantidad de eme impreionante en la región
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0057.wav,donde esta se queda se va el dinero quien se lo queda como se reparte esa riqueza
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0058.wav,yo creo que son preguntas muy válidas y para mi por lo menos son preguntas muy concretas no estor diciendo que sean fáciles de responder
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0059.wav,pero en esta interacción que hacemos ciudadanía con organismos empresariales con gobierno entre universidades
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0060.wav,entre las u ene ges los vecinos etcétera las decisiones que estamos nosotros tons creo que son válidas y son importantes hacerlas no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0061.wav,los cuestanamientos no solo son de lo que pasa en las grandes e personalidades del mundo no solo son los gobiernos centrales
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0062.wav,claro que tienen que partir de aquí en nuestra comunidad también otro aspecto de dejó horita cubitos esta parte de lo económico me voy a lo social
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0063.wav,que cosas hacemos que nos esten permitiendo a nosotros integrarnos más como comunidad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0064.wav,o que cosas hacemos que no nos ayudan a integrarnos como comunidad vivimos así separados no queremos saber lo que pasa en la colonia de a lado
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0065.wav,o realmente buscamos formas de irnos integrando ir creciendo esta enferma de la identidad que tanto se ha hablado aquí en la región
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0066.wav,bueno he buscado yo identificarme con tijuana cuantos ya vana aquí o llevamos aquí me siento parte de la ciudad o no me siento parte de la ciudad es un cuestionamiento ético
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0067.wav,desde lo cultural desde lo social si quieren pero es un cuestionamiento muy fuerte si yo no me identifico no voy a encontrar las respuestas adecuadas va ser complicado entender
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0068.wav,si porque siempre voy a estar pensando en mi otra realidad en mi otro contexto voy a estar no agusto ni contento de estar aquí
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0069.wav,dejó tantito lo social el toca religioso para mi es otro tema muy importante
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0070.wav,como vivimos nuestra experiencia de lo tracendente nos ayuda o no nos ayuda a integrarnos más como comunidad es otro punto muy fuerte también
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0071.wav,si uno analiza ahorita todas las variables que pasan en el mundo es muy interesante ver como nos peliamos entre cristianos ni musulmanes ni judíos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0072.wav,y ateos y cualquier religión que ustedes quieran y todos buscamos el amor y todos buscamos la paz y todos alabamos a dios y
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0073.wav,sin embargo los conflictos sociales por ejemplo en el kiosko son muy fuertes muy muy fuertes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0074.wav,vale la pena tambien preguntarnos y cuestionarnos esta pardenot en mi experiencia lo que yo digo mi postura me ayuda o no me ayuda
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0075.wav,si tu ya eres una como mezcla muy interesante porque son dos son dos cosas muy fuertes mi experiencia personal
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0076.wav,que me lleva a cuestionarme si esta esta misión que yo tengo de la de la realidad de mi realidad es plural
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0077.wav,o no es plural ya dios que nos planteaba algunos conceptos no si
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0078.wav,si nos gusta imponer mi criterio si yo digo bueno esta es mi realidady todos me tienen que seguir o me abro un poco al diálogo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0079.wav,o de plano no quiero decidir no o son cuestionamientos también muy fuertes a la hora de tener que tomar una desición de como quiero llevar a cabo un proyecto social
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0080.wav,una política económica si yo quisiera desarrollar un negocio tengo que tener muy claro como me voy a insertar en esta comunidad o en esta sociedad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0081.wav,yacarlo son cuestionamientos éticos a lo mejor sin mecionar a cada rato la palabra ética no pero en el fondo son cuestionamientos éticos muy fuertes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0082.wav,y los invito a que los fare un poquitito más no hay esta muy pecado de dien no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0083.wav,estos cuestionamientos de donde surgen quien me los motiva o que es lo que nos motiva a nosotros cuando nos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0084.wav,tenemos que es jugar con estos elementos desde una ética desde nuestra percepción de lo que es la ética
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0085.wav,hay momentos de crisis por todas las crisis nos llevan a enfrentarnos a momentos de cambio y muchas veces las pienses son las que
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0086.wav,nos ponen a prueba nuestras creencias que realmente yo vivo una crisis es muy probable que aquello que yo creía
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0087.wav,sobre mi papá yo estaba muy bien fundamentado pus a lo mejor me gustaban a lo mejor yo seguía los criterios de mi familia de mi religión o de mi sociedad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0088.wav,sin pensarlo sin reflexionarlo porque así lo hacía todo mundo así lo hacían todos pus yo tambien así lo hago no pero a ver explicame porque tomaste la desición
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0089.wav,ya nos podemos estar callados un buen rato no tos para mi es aqui es donde parte lo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0090.wav,para mi lo lo trasendente cuando hablamos de tema de ética es verlo como este ejercicio precisamente ver ante una situación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0091.wav,ver si lo que yo creo que es bueno o malo que yo creo con el que yo me apoyo para tomar decisiones tiene fundamento o no tiene fundamento
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0092.wav,y si me doy cuenta que no tiene fundamento pues mas nos vale ponernos a pensar cual es el fundamento de eso que yo creo no es una formula matemática no es sumar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0093.wav,dos más dos que se cual va ser el resultado por ahi me dirían depende no si es mi declaración de impuestos bueno oliar no según pasaría legal que tenga ahi no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0094.wav,pero no estamos hablando recetas de cocina de mezclo poquito de esto pero quito acá no lo de mi familia la relición etcétera ya esta a la mejor diciendo a poco se trata de eso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0095.wav,si no es de ver si uno si soy conciente de lo que estoy decidiendo bueno y como lo puedo yo estructurar para estar e
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0096.wav,conciente de la responsabilidad que voy adquirir al tomar una desición a lo mejor cuando somos niños pus no nos importa tanto no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0097.wav,nuestros problemas es si recogía o no recogía mi cuarto que no me vayan a regañar porque a lo mejor guarde toda la ropa hecha bolas o que no se encuentran mis zaparos o si trate bien a mis hermanos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0098.wav,cumplir con las responsabilidades hay quien me van dando la casa pero comforme uno va creciendo se complica la vida no te empiezan a pedir más responsabilidades
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0099.wav,empiezan a surgir muchas inquietudes en cada uno de nosotros te vas introduciendo a la sociedad alejandote un poco de la familia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0100.wav,hay viene otro otro tipo de cuestionamientos no a que me quiero dedicar que quiero hacer un poco lo que nos comentaba andrés en su charla no que le cuestionaba a su papá
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0101.wav,a los diesciseis años que vas hacer de tu vida cuando empieza esta parte es un cuestionamiento muy fuerte que vas hacer de tu vida que es lo que tenemos que hacer
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0102.wav,en el caso de nosotros como tijuanenses o en esta región binacional si los que tengan doble ciudadanía como nos comentarion horita bueno por los que son este
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0103.wav,binacionales o tijuandieguinos o no se como se podría decir no esta responsa mira el tema que comentaba hoy es muy interesante porque hemos platicado sobre
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0104.wav,cual sería la responsablidad del ciudadano que vive esta doble realidad bueno hasta que punto nosotros nos tenemos que involucrar para mejorar las condiciones de vida de aquí
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0105.wav,hasta que punto somos concientes de lo que estamos decidiendo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0106.wav,en nuestro modelo político ecónomico lo que hace las procuradurías lo que hace el gobierno lo que hacemos las universidades
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0107.wav,vienen otras generaciones atrás muy cerquita que nos van a cuestionar y nos van a decir haber ti decidiste esto tu tomaste estas decisiones que ayudaron a que tijuana
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0108.wav,san diego osanito no se toda la región de campo y que si eran estas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0109.wav,formas no que tuvieramos estos tipos de vivienda de veinte metros cuadrados no perdón son poquito mas de años no treinta y dos ja
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0110.wav,tenemos esos vehículos que ahora se venden ya no les vamos pasar tantos e carros e segunda tercera mano el tipo de comida que estamos ofreciendo al mercado
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0111.wav,bno ahora resuta que con buena parte de lo que crecimos muchos ahora esta generando un monton de problemas no voya ventanear aquí a ninguna empresa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0112.wav,ejemplos creo que sobran no diábetes infantil de seguro no es por comer manzanas ni taiblos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0113.wav,obesidad uno de los grandes problemas que tenemos igual supongo que no es por comer arroz e pan e
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0114.wav,hay un montón de problemas que tenemos en la parte de alimentos me ha tocado hasta un tema de seguridad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0115.wav,hay una parte que yo entiendo que nos toca a los ciudadanos la reflexión de que hacemos en nuestras comunidades como educamos a nuestra familia como educamos a nuestros hijos y las desciones que se van tomando en esos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0116.wav,y es donde entra también la responsabilidad en nosotros no pero que estamos haciendo para que nuestro entorno los ejemplos que vemos en otras gentes nos ayuden a crecer
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0117.wav,cuando hablamos de experiencia social y grite a este contacto con las otras personas con el otro cada vez que yo tengo un contacto con otra persona se carga una un espacio conciliar muy interesante
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0118.wav,yo puedo meter el caso de ustedes ustedes pueden aprender las loqueras que yo estoy diciendo
